Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SUNY BUFFALO JACOBS 6,50 Augspurger Rd,Jacobs A lot,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.998857,-78.787152,11/20/2025,182259,20-11-2025 01:37,,,,01/27/2021,J1772
ELEC,Winwood Inn - Windham Mountain Resort - Tesla Destination,5220 State Rte 23,,Windham,NY,12496,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.310161,-74.240929,07-01-2024,115250,12-02-2025 00:16,P,,,11/21/2016,TESLA
ELEC,Circle K - Tesla Supercharger,5755 NY-80,,Tully,NY,13159,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.800068,-76.121841,07-01-2024,254097,12-02-2025 00:16,P,,,02/15/2023,TESLA
ELEC,PICOTTE 80 WOLF ROAD 1,80 Wolf Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.715393,-73.81351,11/20/2025,174639,20-11-2025 01:22,,,,01/27/2021,J1772
ELEC,Econo Lodge Elmira,871 County Road 64,,Elmira,NY,14903,,888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.155299,-76.879005,11/20/2025,375420,20-11-2025 04:27,,,,01-10-2025,J1772
ELEC,854ELLICOTT 854 ELLICOTT 5,854 Ellicott St,Near main entrance,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.901752,-78.867471,11/20/2025,180112,20-11-2025 01:11,,,,01/27/2021,J1772
ELEC,Rapid Park - 44 State St,44 State St,,Brooklyn,NY,11201,,833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.6918,-73.99829,11/20/2025,223100,20-11-2025 04:22,,,,10/28/2021,J1772
ELEC,YATES COUNTY BENTON #2 FLEET,939 New York 14A,Benton YC South end,Penn Yan,NY,14527,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.717668,-77.065528,11/20/2025,374753,20-11-2025 02:36,,,,01-01-2025,J1772
ELEC,1 Old Country - Parking Lot,11 Old Country Rd,,Garden City,NY,11514,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.74283,-73.62172,09-12-2025,356892,12-09-2025 21:22,P,,,10-02-2022,J1772
ELEC,EVolve NY Plattsburgh,25 Consumer Square,,Plattsburgh,NY,12901,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,44.69408,-73.48529,11/20/2025,202274,20-11-2025 03:17,,,,12-09-2021,CHADEMO J1772COMBO
ELEC,WESTAGE AT HBR 1B,Westage at the Harbor,,Irondequoit,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.255627,-77.603029,11/20/2025,445778,20-11-2025 02:51,,,,11/15/2025,J1772
ELEC,FARM COMPLEX STATION 2,5720 Rt 9g,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.212137,-73.829433,11/20/2025,308807,20-11-2025 02:15,,,,09-09-2023,J1772
ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,Island in front of Bill Grays,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.256393,-77.606857,11/20/2025,171697,20-11-2025 01:21,,,,01/27/2021,J1772
ELEC,HYATT PLACE HOTEL AMHERST 1,5020 Main Street,Near Hyatt Place Buffalo/Amherst,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.960632,-78.76919,11/20/2025,150805,20-11-2025 01:24,,,,12/26/2019,J1772
ELEC,"Westfield Southshore (Bayshore, NY)",1701 Sunrise Hwy,,Bayshore,NY,11706,,833-632-2778,E,,Public,24 hours daily,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,40.73685,-73.24514,11/20/2025,212146,20-11-2025 03:18,,,,03/22/2022,J1772COMBO
ELEC,TO SOUTHAMPTON CSN-01779103,116 Hampton Road,Chargers on east side of parking lot adjacent to Little Plains Rd,Southampton,NY,11968,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.887469,-72.384617,11/20/2025,371550,20-11-2025 02:34,,,,11/19/2024,J1772
ELEC,VILLAGEHALL RHINEBECK 3,55 E Market St,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.9273,-73.91062,11/20/2025,153652,20-11-2025 01:25,,,,02-12-2020,J1772
ELEC,CORNELL STATION8,527 College Ave,Hollister hall,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.443906,-76.484429,11/20/2025,326447,20-11-2025 02:20,,,,01/24/2024,J1772
ELEC,Exit 34 (Canastota),Unnamed Road,,Canastota,NY,13032,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,43.088842,-75.749911,11/20/2025,187172,20-11-2025 03:30,,,,03/22/2021,J1772
ELEC,"Chalet Apartments 300 Edwards Street Roslyn, NY",300 Edwards Street,,Roslyn,NY,11577,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.794166,-73.647669,11/20/2025,222433,20-11-2025 03:52,,,,07-01-2022,J1772
ELEC,SWTCH Energy,25 Forest Dr,,Garnerville,NY,10923,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,41.193673,-74.010766,11-09-2023,313647,31-01-2024 22:07,P,,,08/23/2023,J1772
ELEC,iPark NYC 400 E 35th NYU - Tesla Destination,400 E 35th St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.743971,-73.971882,07-01-2024,115120,12-02-2025 00:16,P,,,10-07-2015,J1772 TESLA
ELEC,The Roundhouse,10 E Main Street,,Beacon,NY,12508,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,41.50262,-73.96072,11/20/2025,252710,20-11-2025 04:22,,,,12/21/2022,J1772
ELEC,BELMONT PARK VI BPV ST. 4,2375 Hempstead Turnpike,,Elmont,NY,11003,,888-758-4389,E,,Public,Mon: 8:00am-12:00am; Tue: 8:00am-12:00am; Wed: 8:00am-12:00am; Thu: 8:00am-12:00am; Fri: 8:00am-12:00am; Sat: 8:00am-12:00am; Sun: 8:00am-12:00am,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.709631,-73.725652,11/20/2025,386973,20-11-2025 02:39,,,,02/27/2025,J1772
ELEC,Enterprise 38 - Garage,505 W 37th St,,New York,NY,10018,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.757123,-73.99832,09-12-2025,357049,12-09-2025 21:22,P,,,12-06-2021,J1772
ELEC,BAYSIDE CONDO B-63,3411 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189506,-73.957976,11/20/2025,384366,20-11-2025 02:39,,,,02/14/2025,J1772
ELEC,PANERA BREAD NY-31 02,3815 New York 31,,Liverpool,NY,13090,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.18517,-76.24675,11/20/2025,422452,20-11-2025 02:50,,,,09/18/2025,J1772COMBO
ELEC,BRUNSWICK HD BRUNSWICK HD2,1130 Hoosick Rd,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.75888,-73.60228,11/20/2025,150341,20-11-2025 01:24,,,,12/19/2019,J1772
ELEC,VILLAGE OF DELH VILLAGEOFDELHI,79 Main St,Adjacent to speedway. In hoyt park parking lot near basketball court.,Delhi,NY,13753,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.276271,-74.916803,11/20/2025,222502,20-11-2025 01:57,,,,07-05-2022,J1772
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773415,-73.959234,07-01-2024,115028,12-02-2025 00:16,P,,,05/15/2015,J1772 TESLA
ELEC,CROWNE PLAZA OLYMPIC 04,101 Olympic Dr,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,44.284637,-73.986757,11/20/2025,371756,20-11-2025 02:34,,,,11/21/2024,J1772COMBO
ELEC,Plattekill Mountain,469 Plattekill Rd,,Roxbury,NY,12474,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.289198,-74.652914,11/20/2025,372310,20-11-2025 04:26,,,,12-04-2024,J1772
ELEC,40 Station Dr,40 Station Dr,,Wyandanch,NY,11798,,313-262-6722,E,,Public,,,,4,,,RED_E,https://www.redecharge.com,GPS,40.755995,-73.358652,11/20/2025,418161,20-11-2025 04:56,,,,06/16/2025,J1772
ELEC,MICHAELSGRP MICHAELS GROUP2,1 Marion's way,To the left of garage,Mechanicville,NY,12118,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.957663,-73.789273,11/20/2025,195768,20-11-2025 01:44,,,,09-10-2021,J1772
ELEC,RTS ROCH TECH PK1,Rochester Tech Park Building 1 777 Elmgrove R,Effective June 11th - RGRTA to start charging $0.25 cents per kWh.,Rochester,NY,14624,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.153015,-77.734535,11/20/2025,180844,20-11-2025 01:31,,,,01/27/2021,J1772
ELEC,Manhattan Plaza - Series,427 W 42nd St,,New York,NY,10036,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,https://blinkcharging.com,GPS,40.759223,-73.992703,11/20/2025,439839,20-11-2025 00:05,,,,11-06-2025,J1772
ELEC,SWTCH Energy Inc.,220 NY-28,,Inlet,NY,13360,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com,GPS,43.747601,-74.790001,,341802,08-05-2024 15:49,P,,,04-04-2024,J1772
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,07-01-2024,115137,12-02-2025 00:16,P,,,06/13/2017,J1772 TESLA
ELEC,WATERVLIET MUSEUM 3,1501 1st Ave,Up against building,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.726226,-73.701207,11/20/2025,205367,20-11-2025 01:45,,,,01/27/2022,J1772
ELEC,CORP COMM 3 STATION 8 CC3,Teleport Dr/Corp Commons Bldg,"Parking garage, 3rd Floor",Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.604324,-74.179675,11/20/2025,252136,20-11-2025 01:34,,,,01/26/2023,J1772
ELEC,SCHENECTADY ERIE BLVD,154 Erie Blvd,Street parking on Erie Boulevard between State Street and I-890,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.813077,-73.945836,11/20/2025,162344,20-11-2025 01:07,,,,06-12-2020,J1772
ELEC,Mid-Hudson Library System,103 Market St,,Poughkeepsie,NY,12601,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,41.70038,-73.93042,11/20/2025,233102,20-11-2025 04:23,,,,09-01-2022,J1772
ELEC,The Magellan,108 South Main Street,,Port Chester,NY,10573,,888-998-2546,E,,Public,24 hours daily,,,8,,,Blink Network,https://blinkcharging.com,GPS,40.998452,-73.665394,11/20/2025,376261,20-11-2025 00:15,,,,08-09-2024,J1772
ELEC,RRH RIEDMAN CAMP10,100 Kings Hwy S,Rear of Building,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.201826,-77.574561,11/20/2025,121386,20-11-2025 01:16,,,,04/13/2019,J1772
ELEC,GOLDSTEIN BUICK CPE-2,1673 Central Ave,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.722398,-73.838117,11/20/2025,238515,20-11-2025 02:01,,,,12/21/2022,CHADEMO J1772COMBO
ELEC,Amtrak - Niagara Falls,825 Depot Ave W,,Niagara Falls,NY,14305,,716-285-0242,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.110202,-79.05543,07-11-2024,147094,12-02-2025 00:16,P,,,10-01-2019,J1772
ELEC,SUNY NEW PALTZ SOUTH CLASSRM 1,South Classroom Building Lot,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.736877,-74.084211,11/20/2025,174099,20-11-2025 01:17,,,,01/27/2021,J1772
ELEC,Holiday Inn Express & Suites - Hamburg,3565 Commerce Pl,,Hamburg,NY,14075,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.73951,-78.8518,11/20/2025,372116,20-11-2025 04:27,,,,11/28/2024,J1772
ELEC,RTS RTSWYOMING,4300 New York 19,Effective June 11th - RGRTA to start charging $0.25 cents per kWh.,Silver Springs,NY,14550,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.68048,-78.118839,11/20/2025,372824,20-11-2025 02:35,,,,12-12-2024,J1772
ELEC,Silos at Elk Street,50 Elk St,,Buffalo,NY,14210,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,https://www.evconnect.com,GPS,42.869842,-78.851491,11/20/2025,230965,20-11-2025 03:31,,,,09/30/2022,J1772
ELEC,26 South St,26 South St,,Cattaraugus,NY,14719,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,42.329551,-78.86664,11/20/2025,231043,20-11-2025 03:32,,,,09/30/2022,J1772
ELEC,THE STANTON ALGONQUIN,33 1/2 S Goodman St,At north side of garage,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.151319,-77.590041,11/20/2025,261365,20-11-2025 02:10,,,,05/25/2023,J1772
ELEC,iPark 10 West 15th - Tesla Destination,10 W 15th,,New York,NY,10011,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737171,-73.994331,07-01-2024,114986,12-02-2025 00:16,P,,,05/30/2018,J1772 TESLA
ELEC,Pinto Construction Co,132 Dingens St,,Buffalo,NY,14206,,313-262-6722,E,,Public,,,,6,,,RED_E,https://www.redecharge.com,GPS,42.878301,-78.809787,11/20/2025,396996,20-11-2025 04:56,,,,02-03-2025,J1772
ELEC,626 Commerce Dr.,626 Commerce Dr,,Amherst,NY,14228,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://www.flo.com,GPS,43.027529,-78.800134,11/20/2025,307129,20-11-2025 03:53,,,,08/16/2023,J1772
ELEC,Manhattan Parking 110 LLC - Tesla Destination,543 W 110th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803934,-73.966049,07-01-2024,150722,12-02-2025 00:16,P,,,02-06-2017,J1772 TESLA
ELEC,Rapidpark 124 W 20th Street - Tesla Destination,124 W 20th St,,New York,NY,10011,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.741554,-73.995403,07-01-2024,115008,12-02-2025 00:16,P,,,06/16/2017,J1772 TESLA
ELEC,POUND RIDGE LIB POUNDRIDGELIB,271 Westchester Ave,,Pound Ridge,NY,10576,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.210692,-73.572969,11/20/2025,262459,20-11-2025 02:08,,,,06-09-2023,J1772
ELEC,Parker Towers 70 - Garage 70,104-70 Queens Blvd,,Forest Hills,NY,11375,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10,,,EVOKE,https://evokesystems.com,GPS,40.7231,-73.8483,09-12-2025,356887,12-09-2025 21:22,P,,,11/20/2021,J1772
ELEC,COMFORT- CHARGE STATION 2,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.4118,-73.70841,11/20/2025,182157,20-11-2025 01:36,,,,01/27/2021,J1772
ELEC,Harborside Manor North,24 Town Garden Drive,Located in front of buildings 4 and 5,Liverpool,NY,13088,,833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,43.10219,-76.19876,11/20/2025,352116,20-11-2025 04:24,,,,08-06-2024,J1772
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,,New York,NY,10018,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.750844,-73.986188,07-01-2024,115198,12-02-2025 00:16,P,,,05-03-2016,J1772 TESLA
ELEC,FETZNER STATION 4,2487 Dewey Ave,South side of parking lot,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.213754,-77.639907,11/20/2025,223412,20-11-2025 01:53,,,,07/13/2022,J1772
ELEC,ATHENS CHARGER 1,9 N Franklin St,In public parking lot,Athens,NY,12015,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.261012,-73.80913,11/20/2025,218500,20-11-2025 01:55,,,,05/19/2022,J1772
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,,New York,NY,10280,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.70663,-74.016916,07-01-2024,115179,12-02-2025 00:16,P,,,05/21/2015,J1772 TESLA
ELEC,QT STATION 3,62-10 Northern Blvd,visitor parking,Woodside,NY,11377,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.753601,-73.899806,11/20/2025,224508,20-11-2025 01:57,,,,07/28/2022,J1772
ELEC,South Colonie High School Faculty Lot,1 Raider Boulevard,,Albany,NY,12205,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.70828,-73.8109,11/20/2025,334482,20-11-2025 04:23,,,,05-02-2024,J1772
ELEC,575 1st Ave,575 1st Ave,,New York,NY,10016,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,40.74282,-73.97438,11/20/2025,233092,20-11-2025 04:22,,,,07/28/2022,J1772
ELEC,WEST HERR AUTO WH DL L2-1,6200 S Transit Rd,,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.12569,-78.697817,11/20/2025,395522,20-11-2025 02:22,,,,05/14/2025,J1772
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27 West 105th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797771,-73.96142,07-01-2024,150521,12-02-2025 00:16,P,,,07/19/2016,J1772 TESLA
ELEC,Seasonal Auto Repair - Seasonal Auto Repair P2,515 N Main St,,Newark,NY,14513,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,43.052558,-77.095045,09-12-2025,421058,12-09-2025 21:22,P,,,11/21/2024,J1772
ELEC,DENNY'S RIVER O4,1 River St,ADA,Cortland,NY,13045,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.606603,-76.166232,11/20/2025,377502,20-11-2025 02:38,,,,01/31/2025,J1772COMBO
ELEC,Inn at the Buffalo Airport,4630 Genesee St,,Cheektowaga,NY,14225,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.935753,-78.715672,11/20/2025,374189,20-11-2025 04:27,,,,12/19/2024,J1772
ELEC,Environment One Corp,2773 Balltown Rd,,Niskayuna,NY,12309,,833-611-5965,E,,Public,24 hours daily,,,12,,,VIALYNK,https://www.lynkwell.com,GPS,42.84436,-73.89445,11/20/2025,398227,20-11-2025 04:24,,,,06-12-2025,J1772
ELEC,Maguire Chevrolet,35 Cinema Dr,,Ithaca,NY,14850,,607-272-9292,E,,Public - Call ahead,Dealership business hours,,,2,1,,Non-Networked,,GPS,42.480929,-76.477605,03/14/2024,117739,12-02-2025 00:16,P,,,01-01-2019,J1772 J1772COMBO
ELEC,MONTANTE SOLAR STATION 5,1277 Delaware Ave,Parking garage first floor,Buffalo,NY,14209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.91819,-78.867114,11/20/2025,217203,20-11-2025 01:55,,,,05-08-2022,J1772
ELEC,EVolve NY Friendship,2 Pennsylvania Ave,,Friendship,NY,14739,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,42.20258,-78.14575,11/20/2025,279389,20-11-2025 03:17,,,,06/22/2023,CHADEMO J1772COMBO
ELEC,170 FREEMAN 1,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734358,-73.954634,11/20/2025,434731,20-11-2025 02:48,,,,10/24/2025,J1772
ELEC,Courtyard by Marriott Kingston - Tesla Destination,500 Frank Sottile Blvd,,Kingston,NY,12401,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.969757,-73.986431,07-01-2024,114962,12-02-2025 00:16,P,,,11/29/2017,J1772 TESLA
ELEC,VASSAR COLLEGE JOSSELYN,12 Josselyn Drive,,Poughkeepsie,NY,12604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.69026,-73.898161,11/20/2025,355273,20-11-2025 02:30,,,,09-11-2024,J1772
ELEC,CHEEKTOWAGA ALEXANDER #2,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.913075,-78.791235,11/20/2025,185146,20-11-2025 01:37,,,,02/18/2021,J1772
ELEC,OMG EV CHARGER EVCHARGER1,656 Co Hwy 33,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.626186,-74.945045,11/20/2025,203017,20-11-2025 01:49,,,,12/24/2021,J1772
ELEC,EVolve NY Stony Point,133 RT 210,,Stony Point,NY,10980,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,41.23062,-73.99935,11/20/2025,391665,20-11-2025 03:17,,,,05-02-2025,J1772COMBO
ELEC,TOWN OF GEDDES TOWN OF GEDDES,1000 Woods Rd,,Solvay,NY,13209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.060593,-76.21174,11/20/2025,250653,20-11-2025 01:58,,,,01-12-2023,J1772
ELEC,Rotterdam Branch Library,1110 North Westcott Rd,,Schenectady,NY,12306,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.78721,-73.97983,11/20/2025,223253,20-11-2025 04:22,,,,03-01-2022,J1772
ELEC,VANDERBILTFG CPF50-EV1,125 Froehlich Farm Boulevard,,Woodbury,NY,11797,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.802263,-73.477728,11/20/2025,388035,20-11-2025 02:40,,,,03/19/2025,J1772
ELEC,Holiday Inn Express Cheektowaga NE,83 Anderson Rd,,Cheektowaga,NY,14225,,888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.906452,-78.770852,11/20/2025,352947,20-11-2025 04:26,,,,08/16/2024,J1772
ELEC,Jeff Blatnik Park,2555 River Rd,,Niskayuna,NY,12309,,833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.81326,-73.86544,11/20/2025,223247,20-11-2025 04:23,,,,03/24/2022,J1772
ELEC,NOPPERS REPAIR NOPPERS EVSE1,323 Columbia Turnpike,Wall mounted charger on side parking lot of noppers collision repairs,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.612316,-73.727394,11/20/2025,193248,20-11-2025 01:42,,,,07/28/2021,J1772
ELEC,2112-2124 NY 7 EV2,2114 NY-7 2114 New York 7,Main Parking Lot EV 2,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.807059,-73.545194,11/20/2025,190055,20-11-2025 01:41,,,,05/25/2021,J1772
ELEC,ROCKLAND HYU STATION 1,55 New York 303,Side of Building,West Nyack,NY,10994,,888-758-4389,E,,Public,"Mon: 12:00am-7:30am, 5:00pm-12:00am; Tue: 12:00am-7:30am, 5:00pm-12:00am; Wed: 12:00am-7:30am, 5:00pm-12:00am; Thu: 12:00am-7:30am, 5:00pm-12:00am; Fri: 12:00am-7:30am, 5:00pm-12:00am; Sat: 12:00am-7:30am, 5:00pm-12:00am; Sun: 12:00am-7:30am, 5:00pm-12:00am",,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.09142,-73.949911,11/20/2025,346710,20-11-2025 02:26,,,,05/23/2024,CHADEMO J1772COMBO
ELEC,WEST HERR AUTO WH CW L2-2R,8040 Transit Rd,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.986737,-78.69766,11/20/2025,357501,20-11-2025 02:32,,,,10-04-2024,J1772
